,Town_Code,Year,_2010_Census_Units,Government_Assisted,Tenant_Rental_Assistance,_Single_Family_CHFA_USDA_Mortgages,Deed_Restricted_Units,Total_Assisted_Units,prediction
2016,0,2,2,0,2,2,0,0,2
2017,0,2,2,0,2,2,0,1,2
2018,0,2,2,0,2,2,0,2,2
2019,0,2,2,0,2,2,1,0,2
2020,0,2,2,0,2,2,1,1,2
2021,0,2,2,0,2,2,1,2,2
2022,0,2,2,0,2,2,2,0,2
2023,0,2,2,0,2,2,2,1,2
2024,0,2,2,0,2,2,2,2,2
2025,0,2,2,1,0,0,0,0,2
2026,0,2,2,1,0,0,0,1,2
2027,0,2,2,1,0,0,0,2,2
2028,0,2,2,1,0,0,1,0,2
2029,0,2,2,1,0,0,1,1,2
2030,0,2,2,1,0,0,1,2,2
2031,0,2,2,1,0,0,2,0,2
2032,0,2,2,1,0,0,2,1,2
2033,0,2,2,1,0,0,2,2,2
2034,0,2,2,1,0,1,0,0,2
2035,0,2,2,1,0,1,0,1,2
2036,0,2,2,1,0,1,0,2,2
2037,0,2,2,1,0,1,1,0,2
2038,0,2,2,1,0,1,1,1,2
2039,0,2,2,1,0,1,1,2,2
2040,0,2,2,1,0,1,2,0,2
2041,0,2,2,1,0,1,2,1,2
2042,0,2,2,1,0,1,2,2,2
2043,0,2,2,1,0,2,0,0,2
2044,0,2,2,1,0,2,0,1,2
2045,0,2,2,1,0,2,0,2,2
2046,0,2,2,1,0,2,1,0,2
2047,0,2,2,1,0,2,1,1,2
2048,0,2,2,1,0,2,1,2,2
2049,0,2,2,1,0,2,2,0,2
2050,0,2,2,1,0,2,2,1,2
2051,0,2,2,1,0,2,2,2,2
2052,0,2,2,1,1,0,0,0,2
2053,0,2,2,1,1,0,0,1,2
2054,0,2,2,1,1,0,0,2,2
2055,0,2,2,1,1,0,1,0,2
2056,0,2,2,1,1,0,1,1,2
2057,0,2,2,1,1,0,1,2,2
2058,0,2,2,1,1,0,2,0,2
2059,0,2,2,1,1,0,2,1,2
2060,0,2,2,1,1,0,2,2,2
2061,0,2,2,1,1,1,0,0,2
2062,0,2,2,1,1,1,0,1,2
2063,0,2,2,1,1,1,0,2,2
2064,0,2,2,1,1,1,1,0,2
2065,0,2,2,1,1,1,1,1,2
2066,0,2,2,1,1,1,1,2,2
2067,0,2,2,1,1,1,2,0,2
2068,0,2,2,1,1,1,2,1,2
2069,0,2,2,1,1,1,2,2,2
2070,0,2,2,1,1,2,0,0,2
2071,0,2,2,1,1,2,0,1,2
2072,0,2,2,1,1,2,0,2,2
2073,0,2,2,1,1,2,1,0,2
2074,0,2,2,1,1,2,1,1,2
2075,0,2,2,1,1,2,1,2,2
2076,0,2,2,1,1,2,2,0,2
2077,0,2,2,1,1,2,2,1,2
2078,0,2,2,1,1,2,2,2,2
2079,0,2,2,1,2,0,0,0,2
2080,0,2,2,1,2,0,0,1,2
2081,0,2,2,1,2,0,0,2,2
2082,0,2,2,1,2,0,1,0,2
2083,0,2,2,1,2,0,1,1,2
2084,0,2,2,1,2,0,1,2,2
2085,0,2,2,1,2,0,2,0,2
2086,0,2,2,1,2,0,2,1,2
2087,0,2,2,1,2,0,2,2,2
2088,0,2,2,1,2,1,0,0,2
2089,0,2,2,1,2,1,0,1,2
2090,0,2,2,1,2,1,0,2,2
2091,0,2,2,1,2,1,1,0,2
2092,0,2,2,1,2,1,1,1,2
2093,0,2,2,1,2,1,1,2,2
2094,0,2,2,1,2,1,2,0,2
2095,0,2,2,1,2,1,2,1,2
2096,0,2,2,1,2,1,2,2,2
2097,0,2,2,1,2,2,0,0,2
2098,0,2,2,1,2,2,0,1,2
2099,0,2,2,1,2,2,0,2,2
2100,0,2,2,1,2,2,1,0,2
2101,0,2,2,1,2,2,1,1,2
2102,0,2,2,1,2,2,1,2,2
2103,0,2,2,1,2,2,2,0,2
2104,0,2,2,1,2,2,2,1,2
2105,0,2,2,1,2,2,2,2,2
2106,0,2,2,2,0,0,0,0,4
2107,0,2,2,2,0,0,0,1,2
2108,0,2,2,2,0,0,0,2,2
2109,0,2,2,2,0,0,1,0,4
2110,0,2,2,2,0,0,1,1,2
2111,0,2,2,2,0,0,1,2,2
2112,0,2,2,2,0,0,2,0,4
2113,0,2,2,2,0,0,2,1,4
2114,0,2,2,2,0,0,2,2,2
2115,0,2,2,2,0,1,0,0,2
2116,0,2,2,2,0,1,0,1,2
2117,0,2,2,2,0,1,0,2,2
2118,0,2,2,2,0,1,1,0,2
2119,0,2,2,2,0,1,1,1,2
2120,0,2,2,2,0,1,1,2,2
2121,0,2,2,2,0,1,2,0,4
2122,0,2,2,2,0,1,2,1,2
2123,0,2,2,2,0,1,2,2,2
2124,0,2,2,2,0,2,0,0,2
2125,0,2,2,2,0,2,0,1,2
2126,0,2,2,2,0,2,0,2,2
2127,0,2,2,2,0,2,1,0,2
2128,0,2,2,2,0,2,1,1,2
2129,0,2,2,2,0,2,1,2,2
2130,0,2,2,2,0,2,2,0,2
2131,0,2,2,2,0,2,2,1,2
2132,0,2,2,2,0,2,2,2,2
2133,0,2,2,2,1,0,0,0,4
2134,0,2,2,2,1,0,0,1,2
2135,0,2,2,2,1,0,0,2,2
2136,0,2,2,2,1,0,1,0,4
2137,0,2,2,2,1,0,1,1,2
2138,0,2,2,2,1,0,1,2,2
2139,0,2,2,2,1,0,2,0,4
2140,0,2,2,2,1,0,2,1,2
2141,0,2,2,2,1,0,2,2,2
2142,0,2,2,2,1,1,0,0,2
2143,0,2,2,2,1,1,0,1,2
2144,0,2,2,2,1,1,0,2,2
2145,0,2,2,2,1,1,1,0,2
2146,0,2,2,2,1,1,1,1,2
2147,0,2,2,2,1,1,1,2,2
2148,0,2,2,2,1,1,2,0,2
2149,0,2,2,2,1,1,2,1,2
2150,0,2,2,2,1,1,2,2,2
2151,0,2,2,2,1,2,0,0,2
2152,0,2,2,2,1,2,0,1,2
2153,0,2,2,2,1,2,0,2,2
2154,0,2,2,2,1,2,1,0,2
2155,0,2,2,2,1,2,1,1,2
2156,0,2,2,2,1,2,1,2,2
2157,0,2,2,2,1,2,2,0,2
2158,0,2,2,2,1,2,2,1,2
2159,0,2,2,2,1,2,2,2,2
2160,0,2,2,2,2,0,0,0,2
2161,0,2,2,2,2,0,0,1,2
2162,0,2,2,2,2,0,0,2,2
2163,0,2,2,2,2,0,1,0,2
2164,0,2,2,2,2,0,1,1,2
2165,0,2,2,2,2,0,1,2,2
2166,0,2,2,2,2,0,2,0,2
2167,0,2,2,2,2,0,2,1,2
2168,0,2,2,2,2,0,2,2,2
2169,0,2,2,2,2,1,0,0,2
2170,0,2,2,2,2,1,0,1,2
2171,0,2,2,2,2,1,0,2,2
2172,0,2,2,2,2,1,1,0,2
2173,0,2,2,2,2,1,1,1,2
2174,0,2,2,2,2,1,1,2,2
2175,0,2,2,2,2,1,2,0,2
2176,0,2,2,2,2,1,2,1,2
2177,0,2,2,2,2,1,2,2,2
2178,0,2,2,2,2,2,0,0,2
2179,0,2,2,2,2,2,0,1,2
2180,0,2,2,2,2,2,0,2,2
2181,0,2,2,2,2,2,1,0,2
2182,0,2,2,2,2,2,1,1,2
2183,0,2,2,2,2,2,1,2,2
2184,0,2,2,2,2,2,2,0,2
2185,0,2,2,2,2,2,2,1,2
2186,0,2,2,2,2,2,2,2,2
2187,1,0,0,0,0,0,0,0,3
2188,1,0,0,0,0,0,0,1,3
2189,1,0,0,0,0,0,0,2,3
2190,1,0,0,0,0,0,1,0,3
2191,1,0,0,0,0,0,1,1,3
2192,1,0,0,0,0,0,1,2,3
2193,1,0,0,0,0,0,2,0,3
2194,1,0,0,0,0,0,2,1,3
2195,1,0,0,0,0,0,2,2,3
2196,1,0,0,0,0,1,0,0,0
2197,1,0,0,0,0,1,0,1,0
2198,1,0,0,0,0,1,0,2,0
2199,1,0,0,0,0,1,1,0,0
2200,1,0,0,0,0,1,1,1,0
2201,1,0,0,0,0,1,1,2,0
2202,1,0,0,0,0,1,2,0,0
2203,1,0,0,0,0,1,2,1,0
2204,1,0,0,0,0,1,2,2,0
2205,1,0,0,0,0,2,0,0,0
2206,1,0,0,0,0,2,0,1,0
2207,1,0,0,0,0,2,0,2,0
2208,1,0,0,0,0,2,1,0,0
2209,1,0,0,0,0,2,1,1,0
2210,1,0,0,0,0,2,1,2,0
2211,1,0,0,0,0,2,2,0,0
2212,1,0,0,0,0,2,2,1,0
2213,1,0,0,0,0,2,2,2,0
2214,1,0,0,0,1,0,0,0,2
2215,1,0,0,0,1,0,0,1,2
2216,1,0,0,0,1,0,0,2,2
2217,1,0,0,0,1,0,1,0,2
2218,1,0,0,0,1,0,1,1,2
2219,1,0,0,0,1,0,1,2,2
2220,1,0,0,0,1,0,2,0,2
2221,1,0,0,0,1,0,2,1,2
2222,1,0,0,0,1,0,2,2,2
2223,1,0,0,0,1,1,0,0,2
2224,1,0,0,0,1,1,0,1,2
2225,1,0,0,0,1,1,0,2,2
2226,1,0,0,0,1,1,1,0,2
2227,1,0,0,0,1,1,1,1,2
2228,1,0,0,0,1,1,1,2,2
2229,1,0,0,0,1,1,2,0,2
2230,1,0,0,0,1,1,2,1,2
2231,1,0,0,0,1,1,2,2,2
2232,1,0,0,0,1,2,0,0,2
2233,1,0,0,0,1,2,0,1,2
2234,1,0,0,0,1,2,0,2,2
2235,1,0,0,0,1,2,1,0,2
2236,1,0,0,0,1,2,1,1,2
2237,1,0,0,0,1,2,1,2,2
2238,1,0,0,0,1,2,2,0,2
2239,1,0,0,0,1,2,2,1,2
2240,1,0,0,0,1,2,2,2,2
2241,1,0,0,0,2,0,0,0,2
2242,1,0,0,0,2,0,0,1,2
2243,1,0,0,0,2,0,0,2,2
2244,1,0,0,0,2,0,1,0,2
2245,1,0,0,0,2,0,1,1,2
2246,1,0,0,0,2,0,1,2,2
2247,1,0,0,0,2,0,2,0,2
2248,1,0,0,0,2,0,2,1,2
2249,1,0,0,0,2,0,2,2,2
2250,1,0,0,0,2,1,0,0,2
2251,1,0,0,0,2,1,0,1,2
2252,1,0,0,0,2,1,0,2,2
2253,1,0,0,0,2,1,1,0,2
2254,1,0,0,0,2,1,1,1,2
2255,1,0,0,0,2,1,1,2,2
2256,1,0,0,0,2,1,2,0,2
2257,1,0,0,0,2,1,2,1,2
2258,1,0,0,0,2,1,2,2,2
2259,1,0,0,0,2,2,0,0,2
2260,1,0,0,0,2,2,0,1,2
2261,1,0,0,0,2,2,0,2,2
2262,1,0,0,0,2,2,1,0,2
2263,1,0,0,0,2,2,1,1,2
2264,1,0,0,0,2,2,1,2,2
2265,1,0,0,0,2,2,2,0,2
2266,1,0,0,0,2,2,2,1,2
2267,1,0,0,0,2,2,2,2,2
2268,1,0,0,1,0,0,0,0,2
2269,1,0,0,1,0,0,0,1,2
2270,1,0,0,1,0,0,0,2,2
2271,1,0,0,1,0,0,1,0,2
2272,1,0,0,1,0,0,1,1,2
2273,1,0,0,1,0,0,1,2,2
2274,1,0,0,1,0,0,2,0,2
2275,1,0,0,1,0,0,2,1,2
2276,1,0,0,1,0,0,2,2,2
2277,1,0,0,1,0,1,0,0,2
2278,1,0,0,1,0,1,0,1,2
2279,1,0,0,1,0,1,0,2,2
2280,1,0,0,1,0,1,1,0,2
2281,1,0,0,1,0,1,1,1,2
2282,1,0,0,1,0,1,1,2,2
2283,1,0,0,1,0,1,2,0,2
2284,1,0,0,1,0,1,2,1,2
2285,1,0,0,1,0,1,2,2,2
2286,1,0,0,1,0,2,0,0,2
2287,1,0,0,1,0,2,0,1,2
2288,1,0,0,1,0,2,0,2,2
2289,1,0,0,1,0,2,1,0,2
2290,1,0,0,1,0,2,1,1,2
2291,1,0,0,1,0,2,1,2,2
2292,1,0,0,1,0,2,2,0,2
2293,1,0,0,1,0,2,2,1,2
2294,1,0,0,1,0,2,2,2,2
2295,1,0,0,1,1,0,0,0,2
2296,1,0,0,1,1,0,0,1,2
2297,1,0,0,1,1,0,0,2,2
2298,1,0,0,1,1,0,1,0,2
2299,1,0,0,1,1,0,1,1,2
2300,1,0,0,1,1,0,1,2,2
2301,1,0,0,1,1,0,2,0,2
2302,1,0,0,1,1,0,2,1,2
2303,1,0,0,1,1,0,2,2,2
2304,1,0,0,1,1,1,0,0,2
2305,1,0,0,1,1,1,0,1,2
2306,1,0,0,1,1,1,0,2,2
2307,1,0,0,1,1,1,1,0,2
2308,1,0,0,1,1,1,1,1,2
2309,1,0,0,1,1,1,1,2,2
2310,1,0,0,1,1,1,2,0,2
2311,1,0,0,1,1,1,2,1,2
2312,1,0,0,1,1,1,2,2,2
2313,1,0,0,1,1,2,0,0,2
2314,1,0,0,1,1,2,0,1,2
2315,1,0,0,1,1,2,0,2,2
2316,1,0,0,1,1,2,1,0,2
2317,1,0,0,1,1,2,1,1,2
2318,1,0,0,1,1,2,1,2,2
2319,1,0,0,1,1,2,2,0,2
2320,1,0,0,1,1,2,2,1,2
2321,1,0,0,1,1,2,2,2,2
2322,1,0,0,1,2,0,0,0,2
2323,1,0,0,1,2,0,0,1,2
2324,1,0,0,1,2,0,0,2,2
2325,1,0,0,1,2,0,1,0,2
2326,1,0,0,1,2,0,1,1,2
2327,1,0,0,1,2,0,1,2,2
2328,1,0,0,1,2,0,2,0,2
2329,1,0,0,1,2,0,2,1,2
2330,1,0,0,1,2,0,2,2,2
2331,1,0,0,1,2,1,0,0,2
2332,1,0,0,1,2,1,0,1,2
2333,1,0,0,1,2,1,0,2,2
2334,1,0,0,1,2,1,1,0,2
2335,1,0,0,1,2,1,1,1,2
2336,1,0,0,1,2,1,1,2,2
2337,1,0,0,1,2,1,2,0,2
2338,1,0,0,1,2,1,2,1,2
2339,1,0,0,1,2,1,2,2,2
2340,1,0,0,1,2,2,0,0,2
2341,1,0,0,1,2,2,0,1,2
2342,1,0,0,1,2,2,0,2,2
2343,1,0,0,1,2,2,1,0,2
2344,1,0,0,1,2,2,1,1,2
2345,1,0,0,1,2,2,1,2,2
2346,1,0,0,1,2,2,2,0,2
2347,1,0,0,1,2,2,2,1,2
2348,1,0,0,1,2,2,2,2,2
2349,1,0,0,2,0,0,0,0,4
2350,1,0,0,2,0,0,0,1,4
2351,1,0,0,2,0,0,0,2,2
2352,1,0,0,2,0,0,1,0,4
2353,1,0,0,2,0,0,1,1,4
2354,1,0,0,2,0,0,1,2,2
2355,1,0,0,2,0,0,2,0,4
2356,1,0,0,2,0,0,2,1,4
2357,1,0,0,2,0,0,2,2,2
2358,1,0,0,2,0,1,0,0,4
2359,1,0,0,2,0,1,0,1,2
2360,1,0,0,2,0,1,0,2,2
2361,1,0,0,2,0,1,1,0,4
2362,1,0,0,2,0,1,1,1,2
2363,1,0,0,2,0,1,1,2,2
2364,1,0,0,2,0,1,2,0,4
2365,1,0,0,2,0,1,2,1,2
2366,1,0,0,2,0,1,2,2,2
2367,1,0,0,2,0,2,0,0,2
2368,1,0,0,2,0,2,0,1,2
2369,1,0,0,2,0,2,0,2,2
2370,1,0,0,2,0,2,1,0,2
2371,1,0,0,2,0,2,1,1,2
2372,1,0,0,2,0,2,1,2,2
2373,1,0,0,2,0,2,2,0,2
2374,1,0,0,2,0,2,2,1,2
2375,1,0,0,2,0,2,2,2,2
2376,1,0,0,2,1,0,0,0,4
2377,1,0,0,2,1,0,0,1,2
2378,1,0,0,2,1,0,0,2,2
2379,1,0,0,2,1,0,1,0,4
2380,1,0,0,2,1,0,1,1,2
2381,1,0,0,2,1,0,1,2,2
2382,1,0,0,2,1,0,2,0,4
2383,1,0,0,2,1,0,2,1,4
2384,1,0,0,2,1,0,2,2,2
2385,1,0,0,2,1,1,0,0,2
2386,1,0,0,2,1,1,0,1,2
2387,1,0,0,2,1,1,0,2,2
2388,1,0,0,2,1,1,1,0,2
2389,1,0,0,2,1,1,1,1,2
2390,1,0,0,2,1,1,1,2,2
2391,1,0,0,2,1,1,2,0,4
2392,1,0,0,2,1,1,2,1,2
2393,1,0,0,2,1,1,2,2,2
2394,1,0,0,2,1,2,0,0,2
2395,1,0,0,2,1,2,0,1,2
2396,1,0,0,2,1,2,0,2,2
2397,1,0,0,2,1,2,1,0,2
2398,1,0,0,2,1,2,1,1,2
2399,1,0,0,2,1,2,1,2,2
2400,1,0,0,2,1,2,2,0,2
2401,1,0,0,2,1,2,2,1,2
2402,1,0,0,2,1,2,2,2,2
2403,1,0,0,2,2,0,0,0,4
2404,1,0,0,2,2,0,0,1,2
2405,1,0,0,2,2,0,0,2,2
2406,1,0,0,2,2,0,1,0,4
2407,1,0,0,2,2,0,1,1,2
2408,1,0,0,2,2,0,1,2,2
2409,1,0,0,2,2,0,2,0,4
2410,1,0,0,2,2,0,2,1,2
2411,1,0,0,2,2,0,2,2,2
2412,1,0,0,2,2,1,0,0,2
2413,1,0,0,2,2,1,0,1,2
2414,1,0,0,2,2,1,0,2,2
2415,1,0,0,2,2,1,1,0,2
2416,1,0,0,2,2,1,1,1,2
2417,1,0,0,2,2,1,1,2,2
2418,1,0,0,2,2,1,2,0,2
2419,1,0,0,2,2,1,2,1,2
2420,1,0,0,2,2,1,2,2,2
2421,1,0,0,2,2,2,0,0,2
2422,1,0,0,2,2,2,0,1,2
2423,1,0,0,2,2,2,0,2,2
2424,1,0,0,2,2,2,1,0,2
2425,1,0,0,2,2,2,1,1,2
2426,1,0,0,2,2,2,1,2,2
2427,1,0,0,2,2,2,2,0,2
2428,1,0,0,2,2,2,2,1,2
2429,1,0,0,2,2,2,2,2,2
2430,1,0,1,0,0,0,0,0,3
2431,1,0,1,0,0,0,0,1,3
2432,1,0,1,0,0,0,0,2,3
2433,1,0,1,0,0,0,1,0,3
2434,1,0,1,0,0,0,1,1,3
2435,1,0,1,0,0,0,1,2,3
2436,1,0,1,0,0,0,2,0,3
2437,1,0,1,0,0,0,2,1,3
2438,1,0,1,0,0,0,2,2,3
2439,1,0,1,0,0,1,0,0,0
2440,1,0,1,0,0,1,0,1,0
2441,1,0,1,0,0,1,0,2,0
2442,1,0,1,0,0,1,1,0,0
2443,1,0,1,0,0,1,1,1,0
2444,1,0,1,0,0,1,1,2,0
2445,1,0,1,0,0,1,2,0,0
2446,1,0,1,0,0,1,2,1,0
2447,1,0,1,0,0,1,2,2,0
2448,1,0,1,0,0,2,0,0,0
2449,1,0,1,0,0,2,0,1,0
2450,1,0,1,0,0,2,0,2,0
2451,1,0,1,0,0,2,1,0,0
2452,1,0,1,0,0,2,1,1,0
2453,1,0,1,0,0,2,1,2,0
2454,1,0,1,0,0,2,2,0,0
2455,1,0,1,0,0,2,2,1,0
2456,1,0,1,0,0,2,2,2,0
2457,1,0,1,0,1,0,0,0,2
2458,1,0,1,0,1,0,0,1,2
2459,1,0,1,0,1,0,0,2,2
2460,1,0,1,0,1,0,1,0,2
2461,1,0,1,0,1,0,1,1,2
2462,1,0,1,0,1,0,1,2,2
2463,1,0,1,0,1,0,2,0,2
2464,1,0,1,0,1,0,2,1,2
2465,1,0,1,0,1,0,2,2,0
2466,1,0,1,0,1,1,0,0,2
2467,1,0,1,0,1,1,0,1,2
2468,1,0,1,0,1,1,0,2,2
2469,1,0,1,0,1,1,1,0,2
2470,1,0,1,0,1,1,1,1,2
2471,1,0,1,0,1,1,1,2,2
2472,1,0,1,0,1,1,2,0,2
2473,1,0,1,0,1,1,2,1,2
2474,1,0,1,0,1,1,2,2,0
2475,1,0,1,0,1,2,0,0,2
2476,1,0,1,0,1,2,0,1,2
2477,1,0,1,0,1,2,0,2,2
2478,1,0,1,0,1,2,1,0,2
2479,1,0,1,0,1,2,1,1,2
2480,1,0,1,0,1,2,1,2,2
2481,1,0,1,0,1,2,2,0,2
2482,1,0,1,0,1,2,2,1,2
2483,1,0,1,0,1,2,2,2,2
2484,1,0,1,0,2,0,0,0,2
2485,1,0,1,0,2,0,0,1,2
2486,1,0,1,0,2,0,0,2,2
2487,1,0,1,0,2,0,1,0,2
2488,1,0,1,0,2,0,1,1,2
2489,1,0,1,0,2,0,1,2,2
2490,1,0,1,0,2,0,2,0,2
2491,1,0,1,0,2,0,2,1,2
2492,1,0,1,0,2,0,2,2,2
2493,1,0,1,0,2,1,0,0,2
2494,1,0,1,0,2,1,0,1,2
2495,1,0,1,0,2,1,0,2,2
2496,1,0,1,0,2,1,1,0,2
2497,1,0,1,0,2,1,1,1,2
2498,1,0,1,0,2,1,1,2,2
2499,1,0,1,0,2,1,2,0,2
2500,1,0,1,0,2,1,2,1,2
2501,1,0,1,0,2,1,2,2,2
2502,1,0,1,0,2,2,0,0,2
2503,1,0,1,0,2,2,0,1,2
2504,1,0,1,0,2,2,0,2,2
2505,1,0,1,0,2,2,1,0,2
2506,1,0,1,0,2,2,1,1,2
2507,1,0,1,0,2,2,1,2,2
2508,1,0,1,0,2,2,2,0,2
2509,1,0,1,0,2,2,2,1,2
2510,1,0,1,0,2,2,2,2,2
2511,1,0,1,1,0,0,0,0,2
2512,1,0,1,1,0,0,0,1,2
2513,1,0,1,1,0,0,0,2,2
2514,1,0,1,1,0,0,1,0,2
2515,1,0,1,1,0,0,1,1,2
2516,1,0,1,1,0,0,1,2,2
2517,1,0,1,1,0,0,2,0,2
2518,1,0,1,1,0,0,2,1,2
2519,1,0,1,1,0,0,2,2,2
2520,1,0,1,1,0,1,0,0,2
2521,1,0,1,1,0,1,0,1,2
2522,1,0,1,1,0,1,0,2,2
2523,1,0,1,1,0,1,1,0,2
2524,1,0,1,1,0,1,1,1,2
2525,1,0,1,1,0,1,1,2,2
2526,1,0,1,1,0,1,2,0,2
2527,1,0,1,1,0,1,2,1,2
2528,1,0,1,1,0,1,2,2,2
2529,1,0,1,1,0,2,0,0,2
2530,1,0,1,1,0,2,0,1,2
2531,1,0,1,1,0,2,0,2,2
2532,1,0,1,1,0,2,1,0,2
2533,1,0,1,1,0,2,1,1,2
2534,1,0,1,1,0,2,1,2,2
2535,1,0,1,1,0,2,2,0,2
2536,1,0,1,1,0,2,2,1,2
2537,1,0,1,1,0,2,2,2,2
2538,1,0,1,1,1,0,0,0,2
2539,1,0,1,1,1,0,0,1,2
2540,1,0,1,1,1,0,0,2,2
2541,1,0,1,1,1,0,1,0,2
2542,1,0,1,1,1,0,1,1,2
2543,1,0,1,1,1,0,1,2,2
2544,1,0,1,1,1,0,2,0,2
2545,1,0,1,1,1,0,2,1,2
2546,1,0,1,1,1,0,2,2,2
2547,1,0,1,1,1,1,0,0,2
2548,1,0,1,1,1,1,0,1,2
2549,1,0,1,1,1,1,0,2,2
2550,1,0,1,1,1,1,1,0,2
2551,1,0,1,1,1,1,1,1,2
2552,1,0,1,1,1,1,1,2,2
2553,1,0,1,1,1,1,2,0,2
2554,1,0,1,1,1,1,2,1,2
2555,1,0,1,1,1,1,2,2,2
2556,1,0,1,1,1,2,0,0,2
2557,1,0,1,1,1,2,0,1,2
2558,1,0,1,1,1,2,0,2,2
2559,1,0,1,1,1,2,1,0,2
2560,1,0,1,1,1,2,1,1,2
2561,1,0,1,1,1,2,1,2,2
2562,1,0,1,1,1,2,2,0,2
2563,1,0,1,1,1,2,2,1,2
2564,1,0,1,1,1,2,2,2,2
2565,1,0,1,1,2,0,0,0,2
2566,1,0,1,1,2,0,0,1,2
2567,1,0,1,1,2,0,0,2,2
2568,1,0,1,1,2,0,1,0,2
2569,1,0,1,1,2,0,1,1,2
2570,1,0,1,1,2,0,1,2,2
2571,1,0,1,1,2,0,2,0,2
2572,1,0,1,1,2,0,2,1,2
2573,1,0,1,1,2,0,2,2,2
2574,1,0,1,1,2,1,0,0,2
2575,1,0,1,1,2,1,0,1,2
2576,1,0,1,1,2,1,0,2,2
2577,1,0,1,1,2,1,1,0,2
2578,1,0,1,1,2,1,1,1,2
2579,1,0,1,1,2,1,1,2,2
2580,1,0,1,1,2,1,2,0,2
2581,1,0,1,1,2,1,2,1,2
2582,1,0,1,1,2,1,2,2,2
2583,1,0,1,1,2,2,0,0,2
2584,1,0,1,1,2,2,0,1,2
2585,1,0,1,1,2,2,0,2,2
2586,1,0,1,1,2,2,1,0,2
2587,1,0,1,1,2,2,1,1,2
2588,1,0,1,1,2,2,1,2,2
2589,1,0,1,1,2,2,2,0,2
2590,1,0,1,1,2,2,2,1,2
2591,1,0,1,1,2,2,2,2,2
2592,1,0,1,2,0,0,0,0,4
2593,1,0,1,2,0,0,0,1,4
2594,1,0,1,2,0,0,0,2,4
2595,1,0,1,2,0,0,1,0,4
2596,1,0,1,2,0,0,1,1,4
2597,1,0,1,2,0,0,1,2,4
2598,1,0,1,2,0,0,2,0,4
2599,1,0,1,2,0,0,2,1,4
2600,1,0,1,2,0,0,2,2,4
2601,1,0,1,2,0,1,0,0,4
2602,1,0,1,2,0,1,0,1,4
2603,1,0,1,2,0,1,0,2,2
2604,1,0,1,2,0,1,1,0,4
2605,1,0,1,2,0,1,1,1,4
2606,1,0,1,2,0,1,1,2,2
2607,1,0,1,2,0,1,2,0,4
2608,1,0,1,2,0,1,2,1,4
2609,1,0,1,2,0,1,2,2,2
2610,1,0,1,2,0,2,0,0,4
2611,1,0,1,2,0,2,0,1,2
2612,1,0,1,2,0,2,0,2,2
2613,1,0,1,2,0,2,1,0,4
2614,1,0,1,2,0,2,1,1,2
2615,1,0,1,2,0,2,1,2,2
2616,1,0,1,2,0,2,2,0,4
2617,1,0,1,2,0,2,2,1,2
2618,1,0,1,2,0,2,2,2,2
2619,1,0,1,2,1,0,0,0,4
2620,1,0,1,2,1,0,0,1,4
2621,1,0,1,2,1,0,0,2,2
2622,1,0,1,2,1,0,1,0,4
2623,1,0,1,2,1,0,1,1,4
2624,1,0,1,2,1,0,1,2,2
2625,1,0,1,2,1,0,2,0,4
2626,1,0,1,2,1,0,2,1,4
2627,1,0,1,2,1,0,2,2,4
2628,1,0,1,2,1,1,0,0,4
2629,1,0,1,2,1,1,0,1,2
2630,1,0,1,2,1,1,0,2,2
2631,1,0,1,2,1,1,1,0,4
2632,1,0,1,2,1,1,1,1,2
2633,1,0,1,2,1,1,1,2,2
2634,1,0,1,2,1,1,2,0,4
2635,1,0,1,2,1,1,2,1,4
2636,1,0,1,2,1,1,2,2,2
2637,1,0,1,2,1,2,0,0,2
2638,1,0,1,2,1,2,0,1,2
2639,1,0,1,2,1,2,0,2,2
2640,1,0,1,2,1,2,1,0,2
2641,1,0,1,2,1,2,1,1,2
2642,1,0,1,2,1,2,1,2,2
2643,1,0,1,2,1,2,2,0,2
2644,1,0,1,2,1,2,2,1,2
2645,1,0,1,2,1,2,2,2,2
2646,1,0,1,2,2,0,0,0,4
2647,1,0,1,2,2,0,0,1,4
2648,1,0,1,2,2,0,0,2,2
2649,1,0,1,2,2,0,1,0,4
2650,1,0,1,2,2,0,1,1,4
2651,1,0,1,2,2,0,1,2,2
2652,1,0,1,2,2,0,2,0,4
2653,1,0,1,2,2,0,2,1,4
2654,1,0,1,2,2,0,2,2,2
2655,1,0,1,2,2,1,0,0,4
2656,1,0,1,2,2,1,0,1,2
2657,1,0,1,2,2,1,0,2,2
2658,1,0,1,2,2,1,1,0,4
2659,1,0,1,2,2,1,1,1,2
2660,1,0,1,2,2,1,1,2,2
2661,1,0,1,2,2,1,2,0,4
2662,1,0,1,2,2,1,2,1,2
2663,1,0,1,2,2,1,2,2,2
2664,1,0,1,2,2,2,0,0,2
2665,1,0,1,2,2,2,0,1,2
2666,1,0,1,2,2,2,0,2,2
2667,1,0,1,2,2,2,1,0,2
2668,1,0,1,2,2,2,1,1,2
2669,1,0,1,2,2,2,1,2,2
2670,1,0,1,2,2,2,2,0,2
2671,1,0,1,2,2,2,2,1,2
2672,1,0,1,2,2,2,2,2,2
2673,1,0,2,0,0,0,0,0,3
2674,1,0,2,0,0,0,0,1,3
2675,1,0,2,0,0,0,0,2,3
2676,1,0,2,0,0,0,1,0,3
2677,1,0,2,0,0,0,1,1,3
